# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_EPSG:28353
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -27.267944 131.267928
> 23 42
3.89860e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.705931e+00 -2.656978e+00  1.617802e-01
3.89860e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  2.159256e+00  2.058254e+00  1.275229e-01
3.89860e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.049435e+00 -1.911436e+00  1.275229e-01
3.89860e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  5.872393e-01  4.408497e-01  1.275229e-01
5.33670e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.587850e+00 -1.976883e+00  2.032069e-01
5.33670e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  1.600081e+00  1.611029e+00  1.133145e-01
5.33670e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.094360e+00 -1.379650e+00  1.875631e-01
5.33670e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  4.184534e-01  3.531839e-01  1.179755e-01
7.30527e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -1.657496e+00 -1.596036e+00  2.598268e-01
7.30527e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  1.254842e+00  1.106044e+00  2.302844e-01
7.30527e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.116701e+00 -1.170058e+00  3.230453e-01
7.30527e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  3.339172e-01  5.196070e-01  2.273840e-01
1.00000e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXX  1.367598e+00 -1.484900e-01  8.647442e-01
1.00000e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXY  1.383890e+01  1.405369e+01  8.647442e-01
1.00000e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZYX -5.195931e+00 -1.424732e+01  8.647442e-01
1.00000e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZYY -1.045149e+01 -8.413973e+00  8.647442e-01
1.36887e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXX  1.300001e+00 -1.485299e-01  7.075214e-01
1.36887e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXY  1.234668e+01  1.159436e+01  7.075214e-01
1.36887e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZYX -3.979840e+00 -1.113213e+01  7.075214e-01
1.36887e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZYY -8.614669e+00 -7.208947e+00  7.075214e-01
1.87382e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXX  1.402612e+00 -4.209914e-01  5.692738e-01
1.87382e+01   SA295  -26.991  132.507   33745.147  122115.135       0.000 ZXY  1.112389e+01  9.528390e+00  5.692738e-01
